,HBW,HTT,MMIPS,MET,MBW,MTT,RMIPS,RET,RBW,RTT,BBW,BTT,TT
1342,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1343,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,Medium
1344,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1345,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1346,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1347,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1348,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1349,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1350,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1351,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1352,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1353,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1354,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1355,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1356,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1357,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1358,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1359,Low,High,Medium,Medium,Low,Low,High,High,Low,High,Low,High,High
1360,Low,High,Medium,Medium,Low,Low,Low,Low,High,Low,Low,High,Medium
1361,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1362,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1363,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,Medium
1364,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1365,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1366,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1367,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1368,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1369,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1370,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1371,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1372,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1373,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,Medium
1374,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1375,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1376,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1377,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1378,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1379,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1380,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1381,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1382,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1383,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,Medium
1384,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1385,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1386,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1387,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1388,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1389,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1390,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1391,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1392,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1393,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,Medium
1394,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1395,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1396,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1397,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1398,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1399,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1400,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1401,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1402,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1403,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1404,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1405,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1406,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1407,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1408,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1409,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1410,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1411,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1412,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1413,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1414,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1415,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1416,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1417,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1418,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1419,Low,High,Medium,Medium,Low,Low,High,High,Low,High,Low,High,High
1420,Low,High,Medium,Medium,Low,Low,Low,Low,High,Low,Low,High,Medium
1421,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1422,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1423,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1424,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1425,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1426,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1427,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1428,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1429,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1430,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1431,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1432,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1433,Low,High,Medium,Medium,Low,Low,Medium,High,Low,High,Low,High,High
1434,Low,High,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1435,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1436,Low,High,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1437,Low,High,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1438,Low,High,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1439,Low,High,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1440,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1441,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1442,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1443,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1444,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1445,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1446,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1447,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1448,Low,High,Medium,Medium,Low,Low,High,High,Low,High,Low,High,High
1449,Low,High,Medium,Medium,Low,Low,Low,Low,High,Low,Low,High,Medium
1450,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1451,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1452,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1453,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1454,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1455,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1456,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1457,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1458,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1459,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1460,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1461,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1462,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1463,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1464,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1465,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1466,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1467,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1468,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1469,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1470,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1471,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1472,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1473,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1474,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1475,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1476,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1477,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1478,Low,High,Medium,Medium,Low,Low,High,High,Low,High,Low,High,High
1479,Low,High,Medium,Medium,Low,Low,Low,Low,High,Low,Low,High,Medium
1480,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1481,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1482,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1483,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1484,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1485,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1486,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1487,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1488,Low,High,Medium,Medium,Low,Low,High,High,Low,High,Low,High,High
1489,Low,High,Medium,Medium,Low,Low,Low,Low,High,Low,Low,High,Medium
1490,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1491,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1492,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1493,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1494,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1495,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1496,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1497,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1498,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1499,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1500,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1501,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1502,Low,High,Medium,Medium,Low,Low,Medium,High,Low,High,Low,High,High
1503,Low,High,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,High,Medium
1504,Low,High,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1505,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1506,Low,High,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1507,Low,High,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1508,Low,High,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1509,Low,High,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1510,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1511,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1512,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1513,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1514,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1515,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1516,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1517,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1518,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1519,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1520,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1521,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1522,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1523,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1524,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1525,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1526,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1527,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1528,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1529,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1530,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1531,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1532,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1533,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1534,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1535,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1536,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1537,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1538,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1539,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1540,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1541,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1542,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1543,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1544,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1545,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1546,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1547,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1548,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1549,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1550,High,Low,Medium,Medium,Medium,Low,Medium,High,Low,High,Low,Low,Medium
1551,High,Low,Medium,Medium,Medium,Low,Low,Low,Low,Low,High,Low,Low
1552,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1553,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1554,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1555,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1556,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1557,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1558,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1559,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1560,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1561,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1562,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1563,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1564,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1565,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1566,Low,High,Medium,Medium,Medium,Low,High,High,Low,High,Low,High,High
1567,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1568,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1569,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1570,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1571,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1572,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1573,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,Medium
1574,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1575,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1576,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1577,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1578,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1579,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1580,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1581,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1582,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1583,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1584,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1585,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1586,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1587,Low,High,Medium,Medium,Medium,Low,High,High,Low,High,Low,High,High
1588,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1589,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1590,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1591,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1592,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1593,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1594,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1595,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1596,Low,High,Medium,Medium,Medium,Low,High,High,Low,High,Low,High,High
1597,Low,High,Medium,Medium,Medium,Low,Low,Low,High,Low,Low,High,Medium
1598,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1599,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1600,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1601,Low,High,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1602,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1603,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1604,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1605,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1606,Low,High,Medium,Medium,Medium,Low,High,High,Low,High,Low,High,High
1607,Low,High,Medium,Medium,Medium,Low,Low,Low,High,Low,Low,High,Medium
1608,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1609,High,Low,Medium,Medium,Medium,Low,Low,Low,Low,Low,High,Low,Low
1610,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1611,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1612,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1613,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1614,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1615,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1616,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1617,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1618,High,Low,Medium,Medium,Medium,Low,Medium,High,Low,High,Low,Low,Medium
1619,High,Low,Medium,Medium,Medium,Low,Low,Low,Low,Low,High,Low,Low
1620,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1621,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1622,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1623,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1624,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1625,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1626,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1627,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1628,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1629,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1630,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1631,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1632,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1633,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1634,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1635,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1636,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1637,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1638,Low,High,Medium,Medium,Low,High,Medium,High,Low,High,Low,Low,High
1639,Low,High,Medium,Medium,Low,High,Low,Low,Low,Low,High,Low,Medium
1640,Low,High,Medium,Medium,Low,Medium,Medium,High,Low,High,Low,High,High
1641,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1642,Low,High,Medium,Medium,Low,Medium,High,High,Low,Medium,Low,High,High
1643,Low,High,Medium,Medium,Low,Medium,Low,Low,Low,Medium,Low,High,Medium
1644,Low,High,Medium,Medium,Low,Medium,High,High,Low,High,Low,High,High
1645,Low,High,Medium,Medium,Low,Medium,Low,Low,High,Low,Low,High,Medium
1646,Low,High,Medium,Medium,Low,Low,High,High,Low,High,Low,High,High
1647,Low,High,Medium,Medium,Low,Low,Low,Low,High,Low,Low,High,Medium
1648,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1649,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1650,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1651,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1652,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1653,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1654,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1655,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1656,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1657,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1658,High,Low,Medium,Medium,High,Low,Medium,High,Low,High,Low,Low,Medium
1659,High,Low,Medium,Medium,High,Low,Low,Low,Low,Low,High,Low,Low
1660,High,Low,Medium,Medium,Low,High,Medium,High,Low,High,Low,High,High
1661,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1662,High,Low,Medium,Medium,Low,High,High,High,Low,Medium,Low,High,High
1663,High,Low,Medium,Medium,Low,High,Low,Low,Low,Medium,Low,High,Medium
1664,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1665,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1666,High,Low,Medium,Medium,Low,High,High,High,Low,High,Low,High,High
1667,High,Low,Medium,Medium,Low,High,Low,Low,High,Low,Low,High,Medium
1668,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1669,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1670,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1671,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1672,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1673,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1674,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1675,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1676,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1677,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
1678,High,Low,High,High,High,Low,Medium,High,Low,High,Low,Low,Medium
1679,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low
1680,High,Low,High,High,Low,High,Medium,High,Low,High,Low,High,High
1681,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1682,High,Low,High,High,Low,High,High,High,Low,Medium,Low,High,High
1683,High,Low,High,High,Low,High,Low,Low,Low,Medium,Low,High,Medium
1684,High,Low,High,High,Low,High,High,High,Low,High,Low,High,High
1685,High,Low,High,High,Low,High,Low,Low,High,Low,Low,High,Medium
